what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.format,1458959038937
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458959043031
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458959043468
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458959051421
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458959051828
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1458959055203
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1458959055500
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458959070765
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458959071218
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458959086390
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458959086859
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458959095421
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458959095906
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1458959098281
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1458959102078
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458959104921
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458959105375
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1458959107375
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1458959117328
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458959120125
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458959120625
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1458959124609
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1458959124890
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1458959125250
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1458959125453
