what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.202.v200811131900,org.eclipse.wst.common.emfworkbench.integration,1458644496687
started,bundle,org.eclipse.wst.common.modulecore,1.1.205.v200901292145,org.eclipse.wst.common.modulecore,1458644496718
started,bundle,org.eclipse.wst.validation,1.2.6.v200902121900,org.eclipse.wst.validation,1458644496765
started,bundle,org.eclipse.jst.j2ee,1.1.206.v200902052030,org.eclipse.jst.j2ee,1458644496796
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458644497906
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458644502281
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1458644519484
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458644530046
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458644558921
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1458644559078
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1458644559218
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.selectAll,1458644560046
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1458644560453
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.selectAll,1458644565125
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1458644567187
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1458644567250
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458644570593
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458644576515
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.hippieCompletion,1458644646843
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458644680921
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458644682875
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458644688968
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458644701171
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1458644711609
started,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1458644753468
