what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1458651104921
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458651105359
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458651126031
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.rename,1458651126062
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1458651130843
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1458651137718
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458651139906
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458651140343
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1458651143234
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1458651156984
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458651159750
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458651160171
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1458651161484
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1458651169718
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458651192187
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458651192578
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1458651199046
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1458651296375
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458651304765
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458651305187
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1458651306593
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1458651312578
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1458651322046
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1458651333890
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458651336921
