what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458645553078
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458645563187
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458645563375
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458645563578
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458645565359
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals,1458645596343
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.contextInformation,1458645599859
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.select.enclosing,1458645622093
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.select.enclosing,1458645622937
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1458645635812
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1458645636765
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458645646562
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458645647468
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.line,1458645647484
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.findIncremental,1458645648218
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.findIncrementalReverse,1458645649109
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.select.enclosing,1458645661000
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.select.enclosing,1458645661390
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.select.enclosing,1458645663265
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1458645686265
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458645715359
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458645716421
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.format,1458645739156
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.smartEnter,1458645790484
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1458645823734
